-4.246,4.793,53.883
-4.332,4.808,53.821
-4.293,4.754,53.821
-4.161,4.722,53.883
-4.11,4.698,53.883
-4.246,4.707,53.821
-4.192,4.668,53.821
-4.131,4.64,53.821
-4.433,5,53.75
-4.426,4.925,53.75
-4.426,5.075,53.75
-4.463,4.918,53.671
-4.47,5,53.671
-4.463,5.082,53.671
-4.485,4.914,53.587
-4.492,5,53.587
-4.485,5.086,53.587
-4.332,4.722,53.75
-4.278,4.668,53.75
-4.11,5.302,53.883
-4.161,5.278,53.883
-4.131,5.36,53.821
-4.192,5.332,53.821
-4.246,5.293,53.821
-4.11,5.131,53.97
-4.125,5.217,53.933
-4.161,5.192,53.933
-4.192,5.161,53.933
-4.217,5.125,53.933
-4.207,5.246,53.883
-4.246,5.207,53.883
-4.278,5.161,53.883
-4.293,5.246,53.821
-4.332,5.192,53.821
-4.36,5.131,53.821
-4.148,5.407,53.75
-4.161,5.442,53.671
-4.235,5.407,53.671
-11.772,53.714,65.8
-4.168,5.463,53.587
-11.599,53.714,65.607
-11.83,53.714,66
-4.246,5.426,53.587
-4.317,5.377,53.587
-11.599,53.714,66.393
-11.317,53.714,66.575
-4.217,5.375,53.75
-4.278,5.332,53.75
-4.332,5.278,53.75
-10.462,54.33,65.38
-4.302,5.36,53.671
-10.783,54.33,65.518
-10.462,53.714,65.12
-4.375,5.217,53.75
-10.934,53.714,65.261
-4.407,5.148,53.75
-11.317,53.714,65.425
-4.36,5.302,53.671
-4.407,5.235,53.671
-4.442,5.161,53.671
-4.377,5.317,53.587
-4.426,5.246,53.587
-4.463,5.168,53.587
-10.165,53,67.125
-9.481,53,67.221
-8.752,53,67.279
-4.171,5.47,53.5
-4.25,5.433,53.5
-4.321,5.383,53.5
-9.607,52.21,67.325
-8.816,52.21,67.388
-4.168,5.463,53.413
-9.684,51.368,67.388
-4.246,5.426,53.413
-8.855,51.368,67.455
-4.317,5.377,53.413
0.835,48,67.125
1.69,47.286,67.08
1.519,48,67.221
1.085,47.286,66.995
-8.752,53,64.721
-9.481,53,64.779
-10.165,53,64.875
-8.816,52.21,64.612
1.393,48.79,64.675
-9.607,52.21,64.675
0.651,48.79,64.779
-8.855,51.368,64.545
-9.684,51.368,64.612
1.519,48,64.779
0.835,48,64.875
-4.217,4.625,53.75
-10.783,53,66.995
-4.302,4.64,53.671
-12.264,53,66.226
-4.317,4.623,53.587
-12.069,53,66.444
-11.75,53,66.65
-11.317,53,66.835
-4.407,4.852,53.75
-12.069,53,65.556
-4.375,4.783,53.75
-12.264,53,65.774
-4.442,4.839,53.671
-0.772,51.368,66.95
-0.599,52.21,66.906
-0.165,51.368,67.132
-0.02,52.21,67.08
-8.816,48.79,64.612
-9.607,48.79,64.675
-4.98,54.33,66.33
-8.752,48,64.721
-4.835,54.33,66.167
-9.481,48,64.779
-4.786,54.33,66
-10.165,48,64.875
-4.835,54.33,65.833
-8.665,47.286,64.868
-4.98,54.33,65.67
-9.31,47.286,64.92
-9.915,47.286,65.005
6.02,52.21,64.92
5.349,52.21,64.779
5.783,53,65.005
-5.934,54.33,66.739
-5.538,54.33,66.62
4.607,52.21,64.675
-6.085,54.83,66.482
4.481,53,64.779
-5.835,54.83,66.375
5.462,51.368,64.721
-5.651,54.83,66.257
-5.538,54.83,66.13
4.684,51.368,64.612
-5.217,54.33,66.482
6.214,50.5,67.149
6.83,50.5,66.964
7.33,50.5,66.75
-5.5,54.83,66
-5.538,54.83,65.87
0.217,48,65.005
7.698,50.5,66.513
1.69,47.286,64.92
7.924,50.5,66.26
8,50.5,66
1.085,47.286,65.005
7.924,50.5,65.74
0.538,47.286,65.12
0.066,47.286,65.261
6.165,49.632,67.132
1.393,46.67,66.835
6.772,49.632,66.95
1.901,46.67,66.906
7.264,49.632,66.739
1.393,46.17,66.575
1.75,46.17,66.65
1.085,46.17,66.482
1.316,45.802,66.089
1.393,45.802,66.175
-1.069,52.21,66.705
-1.264,51.368,66.739
-9.099,46.67,66.906
-8.558,46.67,66.95
-1.627,52.21,66.245
-1.698,52.21,66
-1.415,52.21,66.482
-8.855,46.17,66.705
-8.434,46.17,66.739
-1.627,52.21,65.755
-1.924,51.368,66
-1.849,51.368,66.257
-8.585,45.802,66.482
-1.627,51.368,66.505
-8.297,45.802,66.505
-1.849,51.368,65.743
-8.665,45.576,66.167
-8.558,45.576,66.2
-8.434,45.576,66.226
-8.297,45.576,66.245
-0.317,53,65.165
-0.75,53,65.35
-9.099,45.802,66.393
-8.855,45.802,66.444
-8.816,45.576,66.089
-4.407,4.765,53.671
-8.752,45.576,66.13
-4.36,4.698,53.671
-4.463,4.832,53.587
-4.426,4.754,53.587
-4.377,4.683,53.587
-8.297,45.576,65.755
-4.5,5,53.5
-4.492,4.913,53.5
-8.434,45.576,65.774
-8.558,45.576,65.8
-4.492,5.087,53.5
-8.665,45.576,65.833
-4.485,4.914,53.413
-4.492,5,53.413
-4.485,5.086,53.413
-4.47,5,53.329
-4.463,4.918,53.329
-4.463,5.082,53.329
-4.433,5,53.25
-4.426,4.925,53.25
-4.426,5.075,53.25
1.519,45.802,66.257
1.69,45.802,66.33
1.901,45.802,66.393
1.29,45.802,66
1.901,45.802,65.607
1.69,45.802,65.67
1.519,45.802,65.743
1.393,45.802,65.825
1.316,45.802,65.911
0.538,46.67,66.62
-0.02,52.21,64.92
-0.599,52.21,65.094
-1.069,52.21,65.295
-1.415,52.21,65.518
-0.165,51.368,64.868
-0.772,51.368,65.05
-1.264,51.368,65.261
-1.627,51.368,65.495
-0.83,50.5,66.964
-0.214,50.5,67.149
-2,50.5,66
-1.924,50.5,66.26
-1.698,50.5,66.513
-1.33,50.5,66.75
-1.924,50.5,65.74
-4.161,5.442,53.329
-12.069,52.21,66.705
-4.235,5.407,53.329
-11.599,52.21,66.906
-11.02,52.21,67.08
-4.148,5.407,53.25
-4.302,5.36,53.329
7.627,49.632,66.505
-4.217,5.375,53.25
7.849,49.632,66.257
-4.278,5.332,53.25
7.924,49.632,66
-4.332,5.278,53.25
7.849,49.632,65.743
-4.383,5.321,53.5
-4.433,5.25,53.5
-4.47,5.171,53.5
-4.377,5.317,53.413
-4.426,5.246,53.413
7.698,50.5,65.487
-4.463,5.168,53.413
7.33,50.5,65.25
6.83,50.5,65.036
-4.36,5.302,53.329
-4.407,5.235,53.329
6.214,50.5,64.851
-4.442,5.161,53.329
7.627,49.632,65.495
7.264,49.632,65.261
6.772,49.632,65.05
6.165,49.632,64.868
-4.321,4.617,53.5
-4.317,4.623,53.413
-4.302,4.64,53.329
-4.332,4.722,53.25
-4.278,4.668,53.25
-4.217,4.625,53.25
4.71,50.5,67.41
-4.47,4.829,53.5
-4.433,4.75,53.5
5.5,50.5,67.299
-4.383,4.679,53.5
-4.463,4.832,53.413
4.684,49.632,67.388
-4.426,4.754,53.413
5.462,49.632,67.279
-4.377,4.683,53.413
-4.442,4.839,53.329
5.5,50.5,64.701
-4.407,4.765,53.329
4.71,50.5,64.59
-4.36,4.698,53.329
-4.407,4.852,53.25
5.462,49.632,64.721
-4.375,4.783,53.25
4.684,49.632,64.612
-4.148,4.593,53.75
-4.235,4.593,53.671
3.151,55.424,66.257
3.297,55.424,66.245
-4.161,4.558,53.671
3.434,55.424,66.226
-8.855,45.802,65.556
-5.651,54.83,65.743
-9.099,45.802,65.607
-5.835,54.83,65.625
-8.855,45.576,66.045
-8.868,45.576,66
-8.752,45.576,65.87
-8.816,45.576,65.911
-5.066,53.714,66.739
-8.855,45.576,65.955
-4.683,53.714,66.575
-10.066,46.67,66.739
-9.607,46.67,66.835
0.934,46.67,66.739
-9.607,46.17,66.575
-9.25,46.17,66.65
0.217,46.67,66.482
0.538,46.17,66.13
0.651,46.17,66.257
-10.165,46.17,66.375
0.835,46.17,66.375
-9.915,46.17,66.482
-10.165,46.17,65.625
0.5,46.17,66
0.835,46.17,65.625
0.651,46.17,65.743
0.538,46.17,65.87
-9.684,45.802,66.089
-9.607,45.802,66.175
-9.481,45.802,66.257
-9.31,45.802,66.33
-9.71,45.802,66
1.901,46.67,65.094
-9.31,45.802,65.67
1.393,46.67,65.165
-9.481,45.802,65.743
0.934,46.67,65.261
-9.607,45.802,65.825
0.538,46.67,65.38
-9.684,45.802,65.911
0.217,46.67,65.518
1.75,46.17,65.35
1.393,46.17,65.425
-10.349,52.21,67.221
-12.264,51.368,66.739
-11.772,51.368,66.95
-11.165,51.368,67.132
-0.772,49.632,66.95
-10.462,51.368,67.279
-0.165,49.632,67.132
-1.849,49.632,66.257
-1.924,49.632,66
-1.627,49.632,66.505
-1.264,49.632,66.739
-1.849,49.632,65.743
-10.783,53,65.005
-11.317,53,65.165
-11.75,53,65.35
-0.214,50.5,64.851
-10.349,52.21,64.779
-0.83,50.5,65.036
-11.02,52.21,64.92
-1.33,50.5,65.25
-11.599,52.21,65.094
-1.698,50.5,65.487
-12.069,52.21,65.295
-0.165,49.632,64.868
-0.772,49.632,65.05
-10.462,51.368,64.721
-1.264,49.632,65.261
-11.165,51.368,64.868
-11.772,51.368,65.05
-1.627,49.632,65.495
-12.264,51.368,65.261
-6.085,53.714,66.995
-5.538,53.714,66.88
-9.71,50.5,67.41
-8.868,50.5,67.477
